"","id","category","item","sp1","dist","range"
"3575","SjTS6on9jrd","Animals","fox",13,-1,13
"3576","SjTS6on9jrd","Animals","wolf",12,2,13
"3577","SjTS6on9jrd","Animals","hyena",14,-13,13
"3578","SjTS6on9jrd","Animals","dog",1,1,13
"3579","SjTS6on9jrd","Animals","cat",2,1,13
"3580","SjTS6on9jrd","Animals","monkey",3,1,13
"3581","SjTS6on9jrd","Animals","hamster",4,1,13
"3582","SjTS6on9jrd","Animals","guineapig",5,1,13
"3583","SjTS6on9jrd","Animals","mouse",6,5,13
"3584","SjTS6on9jrd","Animals","rat",11,6,13
"3585","SjTS6on9jrd","Animals","goat",17,1,13
"3586","SjTS6on9jrd","Animals","lamb",18,-3,13
"3587","SjTS6on9jrd","Animals","pig",15,1,13
"3588","SjTS6on9jrd","Methods of Transportation","car",1,4,7
"3589","SjTS6on9jrd","Methods of Transportation","bike",5,5,7
"3590","SjTS6on9jrd","Methods of Transportation","jet",10,-2,7
"3591","SjTS6on9jrd","Methods of Transportation","helicopter",8,-4,7
"3592","SjTS6on9jrd","Methods of Transportation","train",4,-2,7
"3593","SjTS6on9jrd","Methods of Transportation","bus",2,7,7
"3594","SjTS6on9jrd","Units of measurement","millimeter",3,-1,8
"3595","SjTS6on9jrd","Units of measurement","centimeter",2,3,8
"3596","SjTS6on9jrd","Units of measurement","decameter",5,1,8
"3597","SjTS6on9jrd","Units of measurement","kilometer",6,2,8
"3598","SjTS6on9jrd","Units of measurement","mile",8,-1,8
"3599","SjTS6on9jrd","Units of measurement","feet",7,-6,8
"3600","SjTS6on9jrd","Units of measurement","inch",1,8,8
"3601","SjTS6on9jrd","Sporting Games","football",1,6,11
"3602","SjTS6on9jrd","Sporting Games","swimming",7,-3,11
"3603","SjTS6on9jrd","Sporting Games","basketball",4,-2,11
"3604","SjTS6on9jrd","Sporting Games","soccer",2,1,11
"3605","SjTS6on9jrd","Sporting Games","tennis",3,9,11
"3606","SjTS6on9jrd","Sporting Games","badminton",12,3,11
"3607","SjTS6on9jrd","Sporting Games","tabletennis",15,-1,11
"3608","SjTS6on9jrd","Sporting Games","wrestling",14,-1,11
"3609","SjTS6on9jrd","Sporting Games","boxing",13,3,11
"3610","SjTS6on9jrd","Sporting Games","biking",16,-11,11
"3611","SjTS6on9jrd","Sporting Games","baseball",5,6,11
"3612","SjTS6on9jrd","Sporting Games","cricket",11,7,11
"3613","SjTS6on9jrd","Sporting Games","icehockey",18,-1,11
"3614","SjTS6on9jrd","Sporting Games","rowing",17,-7,11
"3615","SjTS6on9jrd","Sporting Games","rugby",10,10,11
"3616","SjTS6on9jrd","Objects You Would Find in The Kitchen","pot",9,1,16
"3617","SjTS6on9jrd","Objects You Would Find in The Kitchen","pan",10,1,16
"3618","SjTS6on9jrd","Objects You Would Find in The Kitchen","sink",11,6,16
"3619","SjTS6on9jrd","Objects You Would Find in The Kitchen","fridge",17,-16,16
"3620","SjTS6on9jrd","Objects You Would Find in The Kitchen","knife",1,1,16
"3621","SjTS6on9jrd","Objects You Would Find in The Kitchen","fork",2,1,16
"3622","SjTS6on9jrd","Objects You Would Find in The Kitchen","spoon",3,13,16
"3623","SjTS6on9jrd","Objects You Would Find in The Kitchen","teapot",16,-9,16
"3624","SjTS6on9jrd","Objects You Would Find in The Kitchen","glasses",7,-2,16
"3625","SjTS6on9jrd","Musical Instruments","guitar",1,1,4
"3626","SjTS6on9jrd","Musical Instruments","piano",2,3,4
"3627","SjTS6on9jrd","Musical Instruments","drum",5,-1,4
"3628","SjTS6on9jrd","Musical Instruments","violin",4,2,4
"3629","SjTS6on9jrd","Musical Instruments","viola",6,-3,4
"3630","SjTS6on9jrd","Musical Instruments","cellos",3,4,4
"3631","SAnGPFmjp6v","Vegetables","celery",11,-10,10
"3632","SAnGPFmjp6v","Vegetables","carrot",1,8,10
"3633","SAnGPFmjp6v","Vegetables","potato",9,-6,10
"3634","SAnGPFmjp6v","Vegetables","onion",3,7,10
"3635","SAnGPFmjp6v","Vegetables","rhubarb",10,-5,10
"3636","SAnGPFmjp6v","Vegetables","lettuce",5,1,10
"3637","SAnGPFmjp6v","Vegetables","kale",6,1,10
"3638","SAnGPFmjp6v","Vegetables","spinach",7,5,10
"3639","SAnGPFmjp6v","Vegetables","corn",12,-8,10
"3640","SAnGPFmjp6v","Vegetables","pea",4,4,10
"3641","SAnGPFmjp6v","Pieces of Furniture","couch",2,-1,8
"3642","SAnGPFmjp6v","Pieces of Furniture","chair",1,4,8
"3643","SAnGPFmjp6v","Pieces of Furniture","loveseat",5,1,8
"3644","SAnGPFmjp6v","Pieces of Furniture","table",6,2,8
"3645","SAnGPFmjp6v","Pieces of Furniture","desk",8,1,8
"3646","SAnGPFmjp6v","Pieces of Furniture","nightstand",9,1,8
"3647","SAnGPFmjp6v","Pieces of Furniture","cabinet",10,2,8
"3648","SAnGPFmjp6v","Pieces of Furniture","cupboard",12,-8,8
"3649","SAnGPFmjp6v","Pieces of Furniture","lamp",4,3,8
"3650","SAnGPFmjp6v","Clothing Articles","shirt",1,1,11
"3651","SAnGPFmjp6v","Clothing Articles","shorts",2,1,11
"3652","SAnGPFmjp6v","Clothing Articles","socks",3,1,11
"3653","SAnGPFmjp6v","Clothing Articles","shoes",4,1,11
"3654","SAnGPFmjp6v","Clothing Articles","underwear",5,1,11
"3655","SAnGPFmjp6v","Clothing Articles","jeans",6,6,11
"3656","SAnGPFmjp6v","Clothing Articles","hat",12,-5,11
"3657","SAnGPFmjp6v","Clothing Articles","khakis",7,11,11
"3658","SAnGPFmjp6v","Clothing Articles","gloves",18,-2,11
"3659","SAnGPFmjp6v","Clothing Articles","scarf",16,-7,11
"3660","SAnGPFmjp6v","Clothing Articles","suit",9,1,11
"3661","SAnGPFmjp6v","Clothing Articles","tie",10,4,11
"3662","SAnGPFmjp6v","Clothing Articles","jacket",14,1,11
"3663","SAnGPFmjp6v","Clothing Articles","coat",15,4,11
"3664","SAnGPFmjp6v","Clothing Articles","snowpants",19,-6,11
"3665","SAnGPFmjp6v","Clothing Articles","boots",13,4,11
"3666","SAnGPFmjp6v","Cities","cleveland",1,1,21
"3667","SAnGPFmjp6v","Cities","toronto",2,1,21
"3668","SAnGPFmjp6v","Cities","boston",3,21,21
"3669","SAnGPFmjp6v","Cities","philadelphia",24,-1,21
"3670","SAnGPFmjp6v","Cities","scranton",23,-19,21
"3671","SAnGPFmjp6v","Cities","atlanta",4,21,21
"3672","SAnGPFmjp6v","Cities","fortlauderdale",25,1,21
"3673","SAnGPFmjp6v","Cities","miami",26,1,21
"3674","SAnGPFmjp6v","Cities","jacksonville",27,-8,21
"3675","SAnGPFmjp6v","Cities","dallas",19,1,21
"3676","SAnGPFmjp6v","Cities","austin",20,-4,21
"3677","SAnGPFmjp6v","Cities","houston",16,-1,21
"3678","SAnGPFmjp6v","Cities","sanantonio",15,-2,21
"3679","SAnGPFmjp6v","Cities","losangeles",13,-8,21
"3680","SAnGPFmjp6v","Cities","sanfrancisco",5,9,21
"3681","SAnGPFmjp6v","Cities","sandiego",14,-2,21
"3682","SAnGPFmjp6v","Cities","seattle",12,-1,21
"3683","SAnGPFmjp6v","Cities","portland",11,6,21
"3684","SAnGPFmjp6v","Countries","haiti",26,-6,29
"3685","SAnGPFmjp6v","Countries","brazil",20,-19,29
"3686","SAnGPFmjp6v","Countries","unitedstates",1,2,29
"3687","SAnGPFmjp6v","Countries","canada",3,26,29
"3688","SAnGPFmjp6v","Countries","morocco",29,-16,29
"3689","SAnGPFmjp6v","Countries","iceland",13,-1,29
"3690","SAnGPFmjp6v","Countries","finland",12,3,29
"3691","SAnGPFmjp6v","Countries","norway",15,1,29
"3692","SAnGPFmjp6v","Countries","sweden",16,-12,29
"3693","SAnGPFmjp6v","Countries","venezuela",4,18,29
"3694","SAnGPFmjp6v","Countries","uruguay",22,1,29
"3695","SAnGPFmjp6v","Countries","paraguay",23,-21,29
"3696","SAnGPFmjp6v","Countries","mexico",2,29,29
"3697","SAnGPFmjp6v","Countries","uganda",31,-1,29
"3698","SAnGPFmjp6v","Fruits","apple",1,3,11
"3699","SAnGPFmjp6v","Fruits","pear",4,-2,11
"3700","SAnGPFmjp6v","Fruits","banana",2,3,11
"3701","SAnGPFmjp6v","Fruits","peach",5,1,11
"3702","SAnGPFmjp6v","Fruits","plum",6,6,11
"3703","SAnGPFmjp6v","Fruits","mango",12,6,11
"3704","SAnGPFmjp6v","Fruits","cranberry",18,-11,11
"3705","SAnGPFmjp6v","Fruits","raspberry",7,2,11
"3706","SAnGPFmjp6v","Fruits","blueberry",9,1,11
"3707","SAnGPFmjp6v","Fruits","orange",10,1,11
"3708","SAnGPFmjp6v","Fruits","grape",11,4,11
"3709","SAnGPFmjp6v","Fruits","durian",15,-7,11
"3710","SAnGPFmjp6v","Fruits","strawberry",8,8,11
"3711","SAnGPFmjp6v","Fruits","lime",16,1,11
"3712","SAnGPFmjp6v","Animals","tiger",23,-11,17
"3713","SAnGPFmjp6v","Animals","lion",12,-9,17
"3714","SAnGPFmjp6v","Animals","bird",3,-1,17
"3715","SAnGPFmjp6v","Animals","cat",2,2,17
"3716","SAnGPFmjp6v","Animals","mouse",4,13,17
"3717","SAnGPFmjp6v","Animals","eagle",17,-6,17
"3718","SAnGPFmjp6v","Animals","penguin",11,-1,17
"3719","SAnGPFmjp6v","Animals","hippopotamus",10,16,17
"3720","SAnGPFmjp6v","Animals","giraffe",26,-1,17
"3721","SAnGPFmjp6v","Animals","elephant",25,-17,17
"3722","SAnGPFmjp6v","Animals","zebra",8,11,17
"3723","SAnGPFmjp6v","Animals","pig",19,-1,17
"3724","SAnGPFmjp6v","Animals","guineapig",18,4,17
"3725","SAnGPFmjp6v","Animals","snake",22,2,17
"3726","SAnGPFmjp6v","Animals","lemur",24,-3,17
"3727","SAnGPFmjp6v","Methods of Transportation","bus",9,-7,8
"3728","SAnGPFmjp6v","Methods of Transportation","train",2,1,8
"3729","SAnGPFmjp6v","Methods of Transportation","car",3,1,8
"3730","SAnGPFmjp6v","Methods of Transportation","plane",4,8,8
"3731","SAnGPFmjp6v","Methods of Transportation","boat",12,-1,8
"3732","SAnGPFmjp6v","Methods of Transportation","scooter",11,-6,8
"3733","SAnGPFmjp6v","Methods of Transportation","bike",5,5,8
"3734","SAnGPFmjp6v","Methods of Transportation","subway",10,-2,8
"3735","SAnGPFmjp6v","Methods of Transportation","jet",8,5,8
"3736","SAnGPFmjp6v","Objects You Would Find in The Kitchen","sink",1,4,9
"3737","SAnGPFmjp6v","Objects You Would Find in The Kitchen","counter",5,-3,9
"3738","SAnGPFmjp6v","Objects You Would Find in The Kitchen","oven",2,2,9
"3739","SAnGPFmjp6v","Objects You Would Find in The Kitchen","stove",4,-1,9
"3740","SAnGPFmjp6v","Objects You Would Find in The Kitchen","microwave",3,4,9
"3741","SAnGPFmjp6v","Objects You Would Find in The Kitchen","fridge",7,1,9
"3742","SAnGPFmjp6v","Objects You Would Find in The Kitchen","freezer",8,4,9
"3743","SAnGPFmjp6v","Objects You Would Find in The Kitchen","chair",12,1,9
"3744","SAnGPFmjp6v","Objects You Would Find in The Kitchen","table",13,-2,9
"3745","SAnGPFmjp6v","Objects You Would Find in The Kitchen","food",11,4,9
"3746","SAnGPFmjp6v","Objects You Would Find in The Kitchen","placemat",15,-9,9
"3747","SAnGPFmjp6v","Objects You Would Find in The Kitchen","utensils",6,8,9
"3748","SAnGPFmjp6v","Musical Instruments","trombone",3,3,10
"3749","SAnGPFmjp6v","Musical Instruments","harmonica",6,-5,10
"3750","SAnGPFmjp6v","Musical Instruments","flute",1,3,10
"3751","SAnGPFmjp6v","Musical Instruments","guitar",4,10,10
"3752","SAnGPFmjp6v","Musical Instruments","cello",14,1,10
"3753","SAnGPFmjp6v","Musical Instruments","violin",15,-10,10
"3754","SAnGPFmjp6v","Musical Instruments","drum",5,8,10
"3755","SAnGPFmjp6v","Musical Instruments","timpani",13,-3,10
"3756","SAnGPFmjp6v","Musical Instruments","saxophone",10,-2,10
"3757","SAnGPFmjp6v","Musical Instruments","tuba",8,-1,10
"3758","SAnGPFmjp6v","Musical Instruments","clarinet",7,5,10
"3759","SAnGPFmjp6v","Musical Instruments","bongo",12,5,10
"3760","SAnGPFmjp6v","Musical Instruments","electricguitar",17,-8,10
"3761","SRv9DF4qqzQ","Clothing Articles","shirt",1,2,11
"3762","SRv9DF4qqzQ","Clothing Articles","pants",3,-1,11
"3763","SRv9DF4qqzQ","Clothing Articles","shoes",2,3,11
"3764","SRv9DF4qqzQ","Clothing Articles","socks",5,1,11
"3765","SRv9DF4qqzQ","Clothing Articles","jacket",6,7,11
"3766","SRv9DF4qqzQ","Clothing Articles","turtleneck",13,6,11
"3767","SRv9DF4qqzQ","Clothing Articles","earrings",19,-3,11
"3768","SRv9DF4qqzQ","Clothing Articles","dress",16,8,11
"3769","SRv9DF4qqzQ","Clothing Articles","robe",24,1,11
"3770","SRv9DF4qqzQ","Clothing Articles","slippers",25,1,11
"3771","SRv9DF4qqzQ","Clothing Articles","pajama",26,-11,11
"3772","SRv9DF4qqzQ","Clothing Articles","clogs",15,7,11
"3773","SRv9DF4qqzQ","Clothing Articles","suit",22,-1,11
"3774","SRv9DF4qqzQ","Clothing Articles","tie",21,-1,11
"3775","SRv9DF4qqzQ","Cities","newyorkcity",1,5,7
"3776","SRv9DF4qqzQ","Cities","orlando",6,7,7
"3777","SRv9DF4qqzQ","Cities","neworleans",13,-3,7
"3778","SRv9DF4qqzQ","Cities","losangeles",10,-5,7
"3779","SRv9DF4qqzQ","Cities","carsoncity",5,7,7
"3780","SRv9DF4qqzQ","Cities","chicago",12,-1,7
"3781","SRv9DF4qqzQ","Cities","detroit",11,-7,7
"3782","SRv9DF4qqzQ","Cities","schenectady",4,-1,7
"3783","SRv9DF4qqzQ","Cities","syracuse",3,6,7
"3784","SRv9DF4qqzQ","Countries","sweden",15,-1,22
"3785","SRv9DF4qqzQ","Countries","denmark",14,-13,22
"3786","SRv9DF4qqzQ","Countries","unitedstates",1,1,22
"3787","SRv9DF4qqzQ","Countries","mexico",2,1,22
"3788","SRv9DF4qqzQ","Countries","canada",3,7,22
"3789","SRv9DF4qqzQ","Countries","germany",10,15,22
"3790","SRv9DF4qqzQ","Countries","poland",25,-17,22
"3791","SRv9DF4qqzQ","Countries","russia",8,1,22
"3792","SRv9DF4qqzQ","Countries","ukraine",9,8,22
"3793","SRv9DF4qqzQ","Countries","china",17,1,22
"3794","SRv9DF4qqzQ","Countries","japan",18,1,22
"3795","SRv9DF4qqzQ","Countries","korea",19,-12,22
"3796","SRv9DF4qqzQ","Countries","italy",7,16,22
"3797","SRv9DF4qqzQ","Countries","spain",23,1,22
"3798","SRv9DF4qqzQ","Countries","portugal",24,-4,22
"3799","SRv9DF4qqzQ","Countries","india",20,-7,22
"3800","SRv9DF4qqzQ","Countries","brazil",13,13,22
"3801","SRv9DF4qqzQ","Countries","jamaica",26,-22,22
"3802","SRv9DF4qqzQ","Countries","greenland",4,1,22
"3803","SRv9DF4qqzQ","Countries","iceland",5,16,22
"3804","SRv9DF4qqzQ","Countries","ghana",21,1,22
"3805","SRv9DF4qqzQ","Fruits","strawberry",1,2,16
"3806","SRv9DF4qqzQ","Fruits","banana",3,5,16
"3807","SRv9DF4qqzQ","Fruits","grape",8,7,16
"3808","SRv9DF4qqzQ","Fruits","raspberry",15,-13,16
"3809","SRv9DF4qqzQ","Fruits","blueberry",2,14,16
"3810","SRv9DF4qqzQ","Fruits","blackberry",16,-7,16
"3811","SRv9DF4qqzQ","Fruits","papaya",9,1,16
"3812","SRv9DF4qqzQ","Fruits","mango",10,2,16
"3813","SRv9DF4qqzQ","Fruits","orange",12,-7,16
"3814","SRv9DF4qqzQ","Fruits","cantaloupe",5,1,16
"3815","SRv9DF4qqzQ","Fruits","melon",6,1,16
"3816","SRv9DF4qqzQ","Fruits","watermelon",7,4,16
"3817","SRv9DF4qqzQ","Fruits","dragonfruit",11,3,16
"3818","SRv9DF4qqzQ","Fruits","pear",14,5,16
"3819","SRv9DF4qqzQ","Fruits","lemon",19,-1,16
"3820","SRv9DF4qqzQ","Fruits","lime",18,2,16
"3821","SRv9DF4qqzQ","Fruits","plum",20,-16,16
"3822","SRv9DF4qqzQ","Fruits","tomato",4,13,16
"3823","SRv9DF4qqzQ","Animals","dog",1,1,8
"3824","SRv9DF4qqzQ","Animals","cat",2,3,8
"3825","SRv9DF4qqzQ","Animals","bear",5,-1,8
"3826","SRv9DF4qqzQ","Animals","fish",4,3,8
"3827","SRv9DF4qqzQ","Animals","lion",7,-1,8
"3828","SRv9DF4qqzQ","Animals","tiger",6,5,8
"3829","SRv9DF4qqzQ","Animals","alpaca",11,5,8
"3830","SRv9DF4qqzQ","Animals","giraffe",16,-3,8
"3831","SRv9DF4qqzQ","Animals","pig",13,-1,8
"3832","SRv9DF4qqzQ","Animals","cow",12,2,8
"3833","SRv9DF4qqzQ","Animals","chicken",14,7,8
"3834","SRv9DF4qqzQ","Animals","donkey",21,-1,8
"3835","SRv9DF4qqzQ","Animals","horse",20,-1,8
"3836","SRv9DF4qqzQ","Animals","cheetah",19,8,8
"3837","SRv9DF4qqzQ","Animals","buffalo",27,-1,8
"3838","SRv9DF4qqzQ","Animals","zebra",26,-8,8
"3839","SRv9DF4qqzQ","Animals","hippopotamus",18,7,8
"3840","SRv9DF4qqzQ","Animals","lemur",25,-2,8
"3841","SRv9DF4qqzQ","Animals","monkey",23,1,8
"3842","SRv9DF4qqzQ","Animals","gorilla",24,-2,8
"3843","SRv9DF4qqzQ","Animals","raccoon",22,6,8
"3844","SRv9DF4qqzQ","Methods of Transportation","car",1,2,10
"3845","SRv9DF4qqzQ","Methods of Transportation","bus",3,-1,10
"3846","SRv9DF4qqzQ","Methods of Transportation","train",2,3,10
"3847","SRv9DF4qqzQ","Methods of Transportation","plane",5,1,10
"3848","SRv9DF4qqzQ","Methods of Transportation","skateboard",6,9,10
"3849","SRv9DF4qqzQ","Methods of Transportation","running",15,2,10
"3850","SRv9DF4qqzQ","Methods of Transportation","heelys",17,-10,10
"3851","SRv9DF4qqzQ","Methods of Transportation","bike",7,1,10
"3852","SRv9DF4qqzQ","Methods of Transportation","motorcycle",8,4,10
"3853","SRv9DF4qqzQ","Units of measurement","meter",2,-1,6
"3854","SRv9DF4qqzQ","Units of measurement","centimeter",1,6,6
"3855","SRv9DF4qqzQ","Units of measurement","millimeter",7,-3,6
"3856","SRv9DF4qqzQ","Units of measurement","inch",4,1,6
"3857","SRv9DF4qqzQ","Units of measurement","feet",5,1,6
"3858","SRv9DF4qqzQ","Units of measurement","yard",6,4,6
"3859","SRv9DF4qqzQ","Units of measurement","power",10,-1,6
"3860","SRv9DF4qqzQ","Units of measurement","watt",9,-6,6
"3861","SRv9DF4qqzQ","Sporting Games","baseball",1,1,5
"3862","SRv9DF4qqzQ","Sporting Games","football",2,2,5
"3863","SRv9DF4qqzQ","Sporting Games","soccer",4,-1,5
"3864","SRv9DF4qqzQ","Sporting Games","hockey",3,3,5
"3865","SRv9DF4qqzQ","Sporting Games","lacrosse",6,1,5
"3866","SRv9DF4qqzQ","Sporting Games","basketball",7,1,5
"3867","SRv9DF4qqzQ","Sporting Games","swimming",8,-3,5
"3868","SRv9DF4qqzQ","Sporting Games","rugby",5,5,5
"3869","SRv9DF4qqzQ","Sporting Games","pingpong",10,4,5
"3870","SRv9DF4qqzQ","Sporting Games","curling",14,-2,5
"3871","SRv9DF4qqzQ","Sporting Games","skiing",12,1,5
"3872","SRv9DF4qqzQ","Sporting Games","snowboarding",13,-4,5
"3873","SRv9DF4qqzQ","Sporting Games","running",9,2,5
"3874","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","fork",1,1,18
"3875","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","spoon",2,18,18
"3876","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","chair",20,-1,18
"3877","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","table",19,-1,18
"3878","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","bowl",18,-2,18
"3879","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","mixer",16,-6,18
"3880","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","cereal",10,-1,18
"3881","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","pantry",9,-5,18
"3882","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","fridge",4,3,18
"3883","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","sink",7,4,18
"3884","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","trashbin",11,-3,18
"3885","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","microwave",8,-3,18
"3886","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","stove",5,12,18
"3887","SRv9DF4qqzQ","Objects You Would Find in The Kitchen","cookiesheet",17,-5,18
"3888","SRv9DF4qqzQ","Musical Instruments","piano",3,-1,13
"3889","SRv9DF4qqzQ","Musical Instruments","trumpet",2,4,13
"3890","SRv9DF4qqzQ","Musical Instruments","frenchhorn",6,3,13
"3891","SRv9DF4qqzQ","Musical Instruments","timpani",9,-1,13
"3892","SRv9DF4qqzQ","Musical Instruments","xylophone",8,7,13
"3893","SRv9DF4qqzQ","Musical Instruments","guitar",15,-10,13
"3894","SRv9DF4qqzQ","Musical Instruments","chello",5,7,13
"3895","SRv9DF4qqzQ","Musical Instruments","oboe",12,-11,13
"3896","SRv9DF4qqzQ","Musical Instruments","saxophone",1,13,13
"3897","SwJVzpRNoXp","Vegetables","carrot",1,1,7
"3898","SwJVzpRNoXp","Vegetables","greenbean",2,1,7
"3899","SwJVzpRNoXp","Vegetables","broccoli",3,3,7
"3900","SwJVzpRNoXp","Vegetables","pepper",6,1,7
"3901","SwJVzpRNoXp","Vegetables","onion",7,-3,7
"3902","SwJVzpRNoXp","Vegetables","cucumber",4,7,7
"3903","SwJVzpRNoXp","Vegetables","squash",11,-3,7
"3904","SwJVzpRNoXp","Vegetables","celery",8,2,7
"3905","SwJVzpRNoXp","Vegetables","brusselssprout",10,-1,7
"3906","SwJVzpRNoXp","Pieces of Furniture","couch",1,6,8
"3907","SwJVzpRNoXp","Pieces of Furniture","dresser",7,-2,8
"3908","SwJVzpRNoXp","Pieces of Furniture","bed",5,-2,8
"3909","SwJVzpRNoXp","Pieces of Furniture","table",3,5,8
"3910","SwJVzpRNoXp","Pieces of Furniture","desk",8,-2,8
"3911","SwJVzpRNoXp","Pieces of Furniture","nightstand",6,4,8
"3912","SwJVzpRNoXp","Pieces of Furniture","bookshelf",10,-8,8
"3913","SwJVzpRNoXp","Pieces of Furniture","chair",2,7,8
"3914","SwJVzpRNoXp","Clothing Articles","tanktop",4,-1,13
"3915","SwJVzpRNoXp","Clothing Articles","shorts",3,3,13
"3916","SwJVzpRNoXp","Clothing Articles","skirt",6,7,13
"3917","SwJVzpRNoXp","Clothing Articles","leggings",13,-8,13
"3918","SwJVzpRNoXp","Clothing Articles","socks",5,13,13
"3919","SwJVzpRNoXp","Clothing Articles","bra",18,-1,13
"3920","SwJVzpRNoXp","Clothing Articles","underwear",17,-6,13
"3921","SwJVzpRNoXp","Clothing Articles","sweatshirt",11,-1,13
"3922","SwJVzpRNoXp","Clothing Articles","jacket",10,-3,13
"3923","SwJVzpRNoXp","Clothing Articles","hat",7,8,13
"3924","SwJVzpRNoXp","Clothing Articles","shoes",15,1,13
"3925","SwJVzpRNoXp","Clothing Articles","gloves",16,-8,13
"3926","SwJVzpRNoXp","Clothing Articles","scarf",8,1,13
"3927","SwJVzpRNoXp","Cities","raleigh",1,1,9
"3928","SwJVzpRNoXp","Cities","charlotte",2,9,9
"3929","SwJVzpRNoXp","Cities","boston",11,-6,9
"3930","SwJVzpRNoXp","Cities","chicago",5,7,9
"3931","SwJVzpRNoXp","Cities","sanfrancisco",12,-8,9
"3932","SwJVzpRNoXp","Cities","losangeles",4,4,9
"3933","SwJVzpRNoXp","Cities","newyorkcity",8,-2,9
"3934","SwJVzpRNoXp","Cities","austin",6,1,9
"3935","SwJVzpRNoXp","Cities","houston",7,2,9
"3936","SwJVzpRNoXp","Cities","rochester",9,1,9
"3937","SwJVzpRNoXp","Cities","albany",10,4,9
"3938","SwJVzpRNoXp","Cities","orlando",14,-1,9
"3939","SwJVzpRNoXp","Cities","nashville",13,5,9
"3940","SwJVzpRNoXp","Cities","wilmington",18,1,9
"3941","SwJVzpRNoXp","Cities","boone",19,-2,9
"3942","SwJVzpRNoXp","Cities","greenville",17,-1,9
"3943","SwJVzpRNoXp","Cities","greensboro",16,-1,9
"3944","SwJVzpRNoXp","Countries","spain",16,-11,22
"3945","SwJVzpRNoXp","Countries","liberia",5,-4,22
"3946","SwJVzpRNoXp","Countries","unitedstates",1,22,22
"3947","SwJVzpRNoXp","Countries","canada",23,-1,22
"3948","SwJVzpRNoXp","Countries","mexico",22,-3,22
"3949","SwJVzpRNoXp","Countries","peru",19,-1,22
"3950","SwJVzpRNoXp","Countries","colombia",18,-12,22
"3951","SwJVzpRNoXp","Countries","australia",6,8,22
"3952","SwJVzpRNoXp","Countries","greece",14,-12,22
"3953","SwJVzpRNoXp","Countries","italy",2,1,22
"3954","SwJVzpRNoXp","Countries","france",3,12,22
"3955","SwJVzpRNoXp","Countries","germany",15,-6,22
"3956","SwJVzpRNoXp","Countries","russia",9,-1,22
"3957","SwJVzpRNoXp","Countries","japan",8,-1,22
"3958","SwJVzpRNoXp","Countries","china",7,6,22
"3959","SwJVzpRNoXp","Countries","india",13,-2,22
"3960","SwJVzpRNoXp","Countries","nigeria",11,-7,22
"3961","SwJVzpRNoXp","Countries","ghana",4,6,22
"3962","SwJVzpRNoXp","Countries","lybia",10,2,22
"3963","SwJVzpRNoXp","Fruits","apple",1,7,8
"3964","SwJVzpRNoXp","Fruits","banana",8,-1,8
"3965","SwJVzpRNoXp","Fruits","orange",7,-3,8
"3966","SwJVzpRNoXp","Fruits","pear",4,1,8
